time	sample_size	area_occupied	num_segregating	pi	zmar	fstavg	fstmax	% habitat loss	original_num_seg	original_pi	time passed (slim ticks)	% pi	% num_segregating	habitat loss	Time passed (in Generations)
49975	1000	0.899854581562201	100409	0.0001444823998849	0.2292485167475652	0.2682510465518494	0.6710359561139878	20.0	120427	0.000153858629276	135025	93.90594506449136	83.37748179394985	WE_0.2_4	30005.555555555555
44975	1000	0.9026167367515232	99510	0.0001438417199099	0.2307038435127713	0.2531469422404296	0.6347806422433289	20.0	120427	0.000153858629276	140025	93.48953684740611	82.63097145988856	WE_0.2_4	31116.666666666668
39975	1000	0.9002037758264497	100739	0.0001422445781841	0.240176350223687	0.254292590345429	0.5873911875443882	20.0	120427	0.000153858629276	145025	92.45147890206009	83.65150672191453	WE_0.2_4	32227.777777777777
34975	1000	0.8944354304339506	98979	0.0001419249071435	0.2326252512609802	0.265387614436312	0.6789369011028747	20.0	120427	0.000153858629276	150025	92.24370957374602	82.19004043943634	WE_0.2_4	33338.88888888889
29975	1000	0.9015238787593304	99193	0.0001439509418259	0.2285440238425064	0.2335597510846727	0.4675782755569546	20.0	120427	0.000153858629276	155025	93.56052533632867	82.36774145332856	WE_0.2_4	34450.0
24975	1000	0.904986110541501	99773	0.0001420582556828	0.23183265883969	0.2327863758681775	0.509226066513463	20.0	120427	0.000153858629276	160025	92.33037909623395	82.8493610236907	WE_0.2_4	35561.11111111111
19975	1000	0.8985670562074428	99788	0.0001412287233617	0.2338292368389968	0.2555948073725436	0.6465287266575575	20.0	120427	0.000153858629276	165025	91.79122680753655	82.86181670223455	WE_0.2_4	36672.22222222222
14975	1000	0.8999982509055432	98265	0.0001396645544222	0.2519870914830899	0.237186354661423	0.4602757862575472	20.0	120427	0.000153858629276	170025	90.77459943547404	81.59715014074916	WE_0.2_4	37783.333333333336
9975	1000	0.9029649614667205	98718	0.0001401601370635	0.2329805119432345	0.2489148199444702	0.6127975537038931	20.0	120427	0.000153858629276	175025	91.09670203292471	81.97331163277339	WE_0.2_4	38894.444444444445
4975	1000	0.9009196505355916	98779	0.0001403204574737	0.2280757468714855	0.2756577413721388	0.673165970045571	20.0	120427	0.000153858629276	180025	91.20090184996091	82.02396472551837	WE_0.2_4	40005.555555555555
185000	1000	0.9905998972489276	112769	0.0001544294968834	0.253864571658174	0.2113954704007604	0.499158789881007	20.0	120141	0.0001513253773928	0	102.05128812105488	93.86387661164798	WE_0.2_5	0.0
85001	1908	0.9956893190464978	120141	0.0001513253773928	0.2381435433675466	0.2143957242546077	0.5241831988633724	20.0	120141	0.0001513253773928	99999	100.0	100.0	WE_0.2_5	22222.0
85000	1572	0.9000904307342726	114384	0.0001507034813257	0.2358583105094252	0.2181140029079233	0.5076899103404581	20.0	120141	0.0001513253773928	100000	99.5890338568357	95.20813044672511	WE_0.2_5	22222.222222222223
84999	1000	0.8995573255323462	109181	0.0001508234770335	0.2327920593830393	0.2182748402612689	0.5049567616273712	20.0	120141	0.0001513253773928	100001	99.66833034356345	90.87738573842402	WE_0.2_5	22222.444444444445
84975	1000	0.8896816956750873	109661	0.0001510919774087	0.2335970739757151	0.220554956304551	0.5332805634379637	20.0	120141	0.0001513253773928	100025	99.84576282701468	91.2769162900259	WE_0.2_5	22227.777777777777
79975	1000	0.8937281792665206	103610	0.000148068336108	0.2134751951820311	0.2791775154650967	0.8112418379321759	20.0	120141	0.0001513253773928	105025	97.8476569225097	86.24033427389483	WE_0.2_5	23338.88888888889
74975	1000	0.8925482857215193	101700	0.0001469477515157	0.2440906820066012	0.2495762796010031	0.5698248292799796	20.0	120141	0.0001513253773928	110025	97.10714359182673	84.65053562064574	WE_0.2_5	24450.0
69975	1000	0.9028361089849712	100009	0.0001456161133366	0.2231191035321778	0.2699523328349861	0.814478334259631	20.0	120141	0.0001513253773928	115025	96.22716020632792	83.24302278156499	WE_0.2_5	25561.11111111111
64975	1000	0.8937644868541373	99818	0.0001453547334217	0.2266107326222382	0.2590543727533095	0.5636277885254461	20.0	120141	0.0001513253773928	120025	96.05443312022818	83.08404291624008	WE_0.2_5	26672.222222222223
59975	1000	0.901570082315921	99460	0.0001421329592646	0.2176643509143937	0.2627515255519665	0.6997063921610245	20.0	120141	0.0001513253773928	125025	93.9253955373665	82.78605971317036	WE_0.2_5	27783.333333333332
54975	1000	0.8977643791855514	99656	0.0001417888132416	0.2376580147554465	0.2501449236789044	0.5269712068042417	20.0	120141	0.0001513253773928	130025	93.6979743150115	82.94920135507445	WE_0.2_5	28894.444444444445
49975	1000	0.8938045617836209	99364	0.0001420987729865	0.2315123241469997	0.2340327024251129	0.4452352625892822	20.0	120141	0.0001513253773928	135025	93.9028042980853	82.70615360284998	WE_0.2_5	30005.555555555555
44975	1000	0.906114387882931	99635	0.000141988596098	0.2339508832987597	0.2624425791963538	0.6617187253260904	20.0	120141	0.0001513253773928	140025	93.82999635906127	82.93172189344187	WE_0.2_5	31116.666666666668
39975	1000	0.9029588506612604	99310	0.0001408010914157	0.2181011559924344	0.2392666027530872	0.4328586238617177	20.0	120141	0.0001513253773928	145025	93.04526037970368	82.66120641579478	WE_0.2_5	32227.777777777777
34975	1000	0.8968391465631373	98800	0.0001391061057729	0.2451507225368139	0.2454132327209911	0.5266486287770643	20.0	120141	0.0001513253773928	150025	91.92516692809424	82.23670520471778	WE_0.2_5	33338.88888888889
29975	1000	0.8993790026231488	98059	0.0001383342403552	0.2299877813193633	0.234779830726126	0.4474550807229758	20.0	120141	0.0001513253773928	155025	91.41509688498678	81.6199299156824	WE_0.2_5	34450.0
24975	1000	0.8991056927733158	99127	0.0001383572255578	0.235678532194291	0.2574158411562417	0.5583774201428697	20.0	120141	0.0001513253773928	160025	91.43028614338878	82.50888539299656	WE_0.2_5	35561.11111111111
19975	1000	0.8967585779947143	97368	0.0001352762332316	0.2242946372052914	0.2634248317115369	0.6935980354857676	20.0	120141	0.0001513253773928	165025	89.39428109302465	81.04477239243889	WE_0.2_5	36672.22222222222
14975	1000	0.902245216098152	96968	0.0001366064185593	0.2350196562408001	0.2660506978163431	0.7488544177047622	20.0	120141	0.0001513253773928	170025	90.27330439408485	80.71183026610399	WE_0.2_5	37783.333333333336
9975	1000	0.8957017971615214	98608	0.0001375462814557	0.2481265824399663	0.2722907032541277	0.8120642515379357	20.0	120141	0.0001513253773928	175025	90.89439182343277	82.07689298407705	WE_0.2_5	38894.444444444445
4975	1000	0.9014719067115562	97920	0.0001370919771335	0.2337899630210958	0.2367720134704754	0.5619854177917548	20.0	120141	0.0001513253773928	180025	90.594174946378	81.50423252678102	WE_0.2_5	40005.555555555555
185000	1000	0.9929591980932636	111712	0.0001535418368534	0.2457543699719658	0.2248411992460037	0.558175627781379	20.0	120224	0.0001539924993261	0	99.70734777689032	92.91988288528081	WE_0.2_6	0.0
85001	1947	0.9951060454155564	120224	0.0001539924993261	0.2443090912210666	0.2133883050851245	0.4598272703480764	20.0	120224	0.0001539924993261	99999	100.0	100.0	WE_0.2_6	22222.0
85000	1565	0.9059760015232468	114668	0.0001535143910322	0.2358817074816488	0.2077747721164291	0.4354096403758103	20.0	120224	0.0001539924993261	100000	99.68952494699917	95.37862656374767	WE_0.2_6	22222.222222222223
84999	1000	0.8959771321695267	109630	0.0001534028562081	0.2398083089916338	0.2493067619734776	0.8590701035894965	20.0	120224	0.0001539924993261	100001	99.61709620885406	91.1881155177003	WE_0.2_6	22222.444444444445
84975	1000	0.9025810871054832	109440	0.0001536326552926	0.241399221401578	0.1958192697265536	0.3571258835884675	20.0	120224	0.0001539924993261	100025	99.7663236618181	91.03007718924674	WE_0.2_6	22227.777777777777
79975	1000	0.902508394101516	102730	0.0001516790671936	0.2312030343638866	0.2565275391811848	0.5723147241266732	20.0	120224	0.0001539924993261	105025	98.49769817190835	85.44882885280809	WE_0.2_6	23338.88888888889
74975	1000	0.8954629736146598	100379	0.0001477068932216	0.2285439796881818	0.265708064716987	0.6527592196686264	20.0	120224	0.0001539924993261	110025	95.91823878954689	83.49331248336439	WE_0.2_6	24450.0
69975	1000	0.9047091803549252	101193	0.0001470036511556	0.2236373658891436	0.2617939926167046	0.6623423051985704	20.0	120224	0.0001539924993261	115025	95.46156585477571	84.17038195368646	WE_0.2_6	25561.11111111111
64975	1000	0.8977111072722153	100358	0.0001462625878789	0.233249507806031	0.2569655605316068	0.5558040322025735	20.0	120224	0.0001539924993261	120025	94.98033249604522	83.4758450891669	WE_0.2_6	26672.222222222223
59975	1000	0.8988201341356479	100766	0.0001444884784492	0.2429890331121405	0.2419073042090636	0.5519285896834416	20.0	120224	0.0001539924993261	125025	93.82825727324942	83.815211605004	WE_0.2_6	27783.333333333332
54975	1000	0.9007407147439443	100271	0.0001429999906303	0.2214396300227572	0.2502593894274492	0.6120922615518248	20.0	120224	0.0001539924993261	130025	92.86165966270742	83.40348017034869	WE_0.2_6	28894.444444444445
49975	1000	0.9033251611467104	100227	0.0001417222914457	0.2329257481298615	0.2484348464234113	0.5487943337592031	20.0	120224	0.0001539924993261	135025	92.03194445567367	83.36688182060155	WE_0.2_6	30005.555555555555
44975	1000	0.8978645620970704	99392	0.0001426483615257	0.2257421963906986	0.243404974113859	0.495262976578013	20.0	120224	0.0001539924993261	140025	92.63331795376783	82.67234495608197	WE_0.2_6	31116.666666666668
39975	1000	0.9022732081577512	98403	0.0001418580014557	0.234442284106994	0.2431266068028058	0.5025331728426022	20.0	120224	0.0001539924993261	145025	92.12007213110843	81.84971386744742	WE_0.2_6	32227.777777777777
34975	1000	0.8989543845736542	99025	0.0001404992148624	0.2194541931565511	0.2633148179666033	0.6338614581791239	20.0	120224	0.0001539924993261	150025	91.2377001978998	82.3670814479638	WE_0.2_6	33338.88888888889
29975	1000	0.9011291036516538	98866	0.0001408066104102	0.2279683814349009	0.2465911079658891	0.5791950821246759	20.0	120224	0.0001539924993261	155025	91.43731741896266	82.23482832046845	WE_0.2_6	34450.0
24975	1000	0.902744003670614	98525	0.0001411833184292	0.240285439460817	0.2358262081767813	0.4975432660321696	20.0	120224	0.0001539924993261	160025	91.68194493046389	81.95119110992813	WE_0.2_6	35561.11111111111
19975	1000	0.9063348503274212	98604	0.0001409655356028	0.2400339649724253	0.2626078774677863	0.6085226543447567	20.0	120224	0.0001539924993261	165025	91.5405206225573	82.01690178333777	WE_0.2_6	36672.22222222222
14975	1000	0.897926646222382	98190	0.0001406681265683	0.2260209858405357	0.2545236935704673	0.6058493918272516	20.0	120224	0.0001539924993261	170025	91.34738846625	81.67254458344424	WE_0.2_6	37783.333333333336
9975	1000	0.9015952861721864	99026	0.0001396293215758	0.2414586489050469	0.2515123003983597	0.5477300060132291	20.0	120224	0.0001539924993261	175025	90.67280691387181	82.36791322863988	WE_0.2_6	38894.444444444445
4975	1000	0.8964774099441043	98771	0.0001388753318609	0.2307390925951785	0.2680902898720137	0.64247628155613	20.0	120224	0.0001539924993261	180025	90.18317935525721	82.15580915624167	WE_0.2_6	40005.555555555555
185000	1000	0.9952547527519732	112833	0.0001546104287744	0.2363734247459289	0.2232427921531389	0.463419233033061	20.0	119985	0.000157519915238	0	98.1529405604339	94.03925490686336	WE_0.2_7	0.0
85001	1933	0.994461468566944	119985	0.000157519915238	0.2390775227054916	0.2255417015276941	0.5555297231347082	20.0	119985	0.000157519915238	99999	100.0	100.0	WE_0.2_7	22222.0
85000	1586	0.901538424967874	114760	0.0001568767187564	0.2398754611392538	0.218910547310927	0.4689177795315739	20.0	119985	0.000157519915238	100000	99.59167291283254	95.64528899445764	WE_0.2_7	22222.222222222223
84999	1000	0.900797345140812	109731	0.0001570640729965	0.2290771439670637	0.2201684167084525	0.5865814601524055	20.0	119985	0.000157519915238	100001	99.7106129464257	91.45393174146768	WE_0.2_7	22222.444444444445
84975	1000	0.8923638953357323	109728	0.0001572046649925	0.2385785204863644	0.1974581226815718	0.3541059803347594	20.0	119985	0.000157519915238	100025	99.79986642005001	91.45143142892861	WE_0.2_7	22227.777777777777
79975	1000	0.8965288468675587	104975	0.0001535288716258	0.2177939266915206	0.253523768578653	0.6699131043331195	20.0	119985	0.000157519915238	105025	97.4663244287747	87.49010292953285	WE_0.2_7	23338.88888888889
74975	1000	0.9031859141337828	101552	0.0001478143815257	0.227960236767939	0.2629062642904495	0.6052668946993219	20.0	119985	0.000157519915238	110025	93.83853546541356	84.63724632245697	WE_0.2_7	24450.0
69975	1000	0.8972462885450699	100634	0.0001463744632866	0.2375198827129828	0.2427477577898224	0.4691959283065566	20.0	119985	0.000157519915238	115025	92.9244172493617	83.87215068550236	WE_0.2_7	25561.11111111111
64975	1000	0.8994433833578088	100659	0.0001448646348374	0.2326760853761641	0.2467555504823486	0.4975062500866203	20.0	119985	0.000157519915238	120025	91.96591721022773	83.89298662332791	WE_0.2_7	26672.222222222223
59975	1000	0.8959680573554287	99724	0.0001442718963481	0.2155613278433275	0.2384099099963799	0.4629667323060623	20.0	119985	0.000157519915238	125025	91.58962289315399	83.11372254865191	WE_0.2_7	27783.333333333332
54975	1000	0.9021851642481712	100395	0.0001446336866483	0.2259479392746653	0.2448351953310593	0.520567169992771	20.0	119985	0.000157519915238	130025	91.8193019782737	83.67295911989	WE_0.2_7	28894.444444444445
49975	1000	0.901304410791884	100116	0.0001417105152226	0.2243884259582634	0.2383473113534553	0.5426111492519495	20.0	119985	0.000157519915238	135025	89.96355477241512	83.44043005375671	WE_0.2_7	30005.555555555555
44975	1000	0.9033121980331122	99625	0.0001405228959429	0.2343162729205893	0.2717752150259876	0.7307357498520144	20.0	119985	0.000157519915238	140025	89.20960611906192	83.03121223486269	WE_0.2_7	31116.666666666668
39975	1000	0.8969832522888546	97768	0.0001377440579389	0.2371233102572946	0.2610854159177271	0.6378216522758194	20.0	119985	0.000157519915238	145025	87.44548759487316	81.48351877317998	WE_0.2_7	32227.777777777777
34975	1000	0.9001883022157651	98769	0.0001386474936118	0.2458308426126192	0.2649565304319886	0.6888360201690221	20.0	119985	0.000157519915238	150025	88.01902502443244	82.31778972371546	WE_0.2_7	33338.88888888889
29975	1000	0.8974007560384551	98593	0.0001368158421811	0.2303099156616752	0.2450944472109087	0.4546245772498067	20.0	119985	0.000157519915238	155025	86.85621876724741	82.17110472142352	WE_0.2_7	34450.0
24975	1000	0.905243421370839	98855	0.0001369324958829	0.2416085272528888	0.2593586632658407	0.626635898445751	20.0	119985	0.000157519915238	160025	86.93027524551796	82.3894653498354	WE_0.2_7	35561.11111111111
19975	1000	0.9008062149660482	98198	0.0001365247199349	0.2356374657542584	0.2728167483627509	0.6804205980378351	20.0	119985	0.000157519915238	165025	86.67140261510556	81.84189690377964	WE_0.2_7	36672.22222222222
14975	1000	0.8961163603343097	97923	0.0001358625325963	0.2388642835224045	0.2539171002850987	0.5404537175028978	20.0	119985	0.000157519915238	170025	86.25101936540696	81.61270158769847	WE_0.2_7	37783.333333333336
9975	1000	0.9047793678309586	97578	0.0001361286944872	0.2196758851884174	0.259912605179088	0.650392565268211	20.0	119985	0.000157519915238	175025	86.4199896765564	81.32516564570571	WE_0.2_7	38894.444444444445
4975	1000	0.8939730750009076	98080	0.0001368944681641	0.2378600205509041	0.2350804281025637	0.4480688820505108	20.0	119985	0.000157519915238	180025	86.9061337147518	81.74355127724299	WE_0.2_7	40005.555555555555
185000	1000	0.9937330172557128	112159	0.000151035342021	0.2561458484731572	0.2376596968951364	0.6166926841428624	20.0	121870	0.0001580928065748	0	95.53587243676338	92.03167309428079	WE_0.2_8	0.0
85001	1942	0.9931283058470508	121870	0.0001580928065748	0.2408260655842517	0.2062839957714522	0.4128103821548102	20.0	121870	0.0001580928065748	99999	100.0	100.0	WE_0.2_8	22222.0
85000	1574	0.8962205339252645	116212	0.0001576012815557	0.2379978431546662	0.2043312595241068	0.4824492118310807	20.0	121870	0.0001580928065748	100000	99.68909083863507	95.35734799376384	WE_0.2_8	22222.222222222223
84999	1000	0.8936336980742243	111195	0.0001576834407303	0.2366597613028697	0.2046340688232324	0.4419872650513904	20.0	121870	0.0001580928065748	100001	99.74105979053112	91.24066628374497	WE_0.2_8	22222.444444444445
84975	1000	0.893248351702817	111059	0.0001578286401951	0.2394348955764534	0.1991328073238007	0.4270827925576873	20.0	121870	0.0001580928065748	100025	99.83290423807169	91.12907196192664	WE_0.2_8	22227.777777777777
79975	1000	0.8953264251758867	103775	0.0001524251316058	0.2249503459545363	0.2591902731995703	0.5919223394055608	20.0	121870	0.0001580928065748	105025	96.41496973088499	85.15221137277426	WE_0.2_8	23338.88888888889
74975	1000	0.894287895228159	101953	0.0001509656526663	0.2284300381270345	0.2544095598654527	0.5723905410936895	20.0	121870	0.0001580928065748	110025	95.491791142864	83.65717567900222	WE_0.2_8	24450.0
69975	1000	0.903822928931522	100392	0.0001490432109805	0.2221267636876414	0.2537644444993941	0.5822530120929124	20.0	121870	0.0001580928065748	115025	94.27577016920229	82.37630261754329	WE_0.2_8	25561.11111111111
64975	1000	0.9011466379857778	101391	0.0001470217319259	0.2225282491921012	0.2446000685107563	0.547147380570088	20.0	121870	0.0001580928065748	120025	92.99710411323373	83.19602855501765	WE_0.2_8	26672.222222222223
59975	1000	0.8998484193488041	99639	0.0001450198168184	0.2400948971430852	0.2401371923698029	0.5305708979419709	20.0	121870	0.0001580928065748	125025	91.7308130334098	81.75843111512268	WE_0.2_8	27783.333333333332
54975	1000	0.9002637311156542	100314	0.0001450484448224	0.2326505568818119	0.2497392409556358	0.5983910271388991	20.0	121870	0.0001580928065748	130025	91.74892138673735	82.31229999179453	WE_0.2_8	28894.444444444445
49975	1000	0.9020927530640596	100433	0.0001456365436368	0.2311138933125232	0.2565409650757543	0.6149439663807891	20.0	121870	0.0001580928065748	135025	92.12091732199944	82.40994502338557	WE_0.2_8	30005.555555555555
44975	1000	0.898256798986592	99890	0.0001441557852426	0.2197650183387617	0.2535667886834058	0.6117874312833229	20.0	121870	0.0001580928065748	140025	91.18427863091554	81.96438828259622	WE_0.2_8	31116.666666666668
39975	1000	0.8964770130267137	99565	0.0001424097243171	0.2171938564234319	0.2557337970033876	0.6314880975197414	20.0	121870	0.0001580928065748	145025	90.07982551674183	81.69771067530975	WE_0.2_8	32227.777777777777
34975	1000	0.900645922082677	99476	0.0001426143246873	0.2275739730603926	0.2621983715020121	0.7374412007612482	20.0	121870	0.0001580928065748	150025	90.20924340401501	81.62468203823747	WE_0.2_8	33338.88888888889
29975	1000	0.8987758728312294	100568	0.0001413385652776	0.2397159497142373	0.269064457046782	0.7634416154521511	20.0	121870	0.0001580928065748	155025	89.40227473963346	82.52071879871995	WE_0.2_8	34450.0
24975	1000	0.9019292957225192	98891	0.000142954869995	0.2354578552708603	0.237620396833079	0.5201926990420848	20.0	121870	0.0001580928065748	160025	90.4246518815278	81.14466234512186	WE_0.2_8	35561.11111111111
19975	1000	0.896748241502044	98641	0.0001418269901601	0.2307679039269431	0.227960540262852	0.485178359715289	20.0	121870	0.0001580928065748	165025	89.71122294106152	80.93952572413228	WE_0.2_8	36672.22222222222
14975	1000	0.9038446470145516	98161	0.0001433489057078	0.2235025314933604	0.2593142507484084	0.5738404790666191	20.0	121870	0.0001580928065748	170025	90.67389517180588	80.54566341183228	WE_0.2_8	37783.333333333336
9975	1000	0.8991605686496724	99912	0.0001432038589294	0.2311650194159288	0.2757542732097149	0.7893546589754514	20.0	121870	0.0001580928065748	175025	90.58214730449772	81.98244030524329	WE_0.2_8	38894.444444444445
4975	1000	0.9025547350886488	100152	0.0001432322223211	0.2324860639484706	0.2609144941326408	0.6330905240188686	20.0	121870	0.0001580928065748	180025	90.60008828000097	82.17937146139329	WE_0.2_8	40005.555555555555
185000	1000	0.9915138249315526	112237	0.0001527198369985	0.225816229906243	0.2166814516511134	0.4543342839941786	20.0	120080	0.0001530866837087	0	99.76036667506753	93.46852098600932	WE_0.2_9	0.0
85001	1910	0.9959830093532972	120080	0.0001530866837087	0.2499523734469741	0.2259143512114046	0.5772255237409208	20.0	120080	0.0001530866837087	99999	100.0	100.0	WE_0.2_9	22222.0
85000	1570	0.9036012332599348	114820	0.0001527560160645	0.2404382069221331	0.2157252950599121	0.4978533147780771	20.0	120080	0.0001530866837087	100000	99.7839997338833	95.61958694203864	WE_0.2_9	22222.222222222223
84999	1000	0.8990380777407107	109761	0.0001526924513206	0.2519186004873226	0.2236104973037458	0.5721507501863313	20.0	120080	0.0001530866837087	100001	99.74247767438075	91.40656229180546	WE_0.2_9	22222.444444444445
84975	1000	0.89875596336337	109471	0.0001528572711706	0.2339434239347365	0.2158218243127734	0.5016571616255113	20.0	120080	0.0001530866837087	100025	99.85014206817849	91.16505662891406	WE_0.2_9	22227.777777777777
79975	1000	0.9047496364908454	102382	0.0001512594069885	0.2224177344319206	0.2549309592750359	0.6418463176090587	20.0	120080	0.0001530866837087	105025	98.80637774891183	85.26149233844103	WE_0.2_9	23338.88888888889
74975	1000	0.8973921655609111	101426	0.0001491705066983	0.2430587147903831	0.236932356911193	0.4829686654386337	20.0	120080	0.0001530866837087	110025	97.44185652499215	84.4653564290473	WE_0.2_9	24450.0
69975	1000	0.904880512189009	101030	0.0001455537713907	0.2387925239934773	0.2423871630372154	0.4983106008406107	20.0	120080	0.0001530866837087	115025	95.07931576051777	84.13557628247835	WE_0.2_9	25561.11111111111
64975	1000	0.9010399646651294	100474	0.0001429680353727	0.2347885063427616	0.2416076266899772	0.5334213938964	20.0	120080	0.0001530866837087	120025	93.39024917722158	83.67255163224517	WE_0.2_9	26672.222222222223
59975	1000	0.9043268747817996	99709	0.0001427960798599	0.2400833434062524	0.2633566930044754	0.578561441665372	20.0	120080	0.0001530866837087	125025	93.2779235923737	83.0354763491006	WE_0.2_9	27783.333333333332
54975	1000	0.900975714408914	99377	0.0001426143695097	0.2276329043928251	0.2315127654649396	0.4772512298023134	20.0	120080	0.0001530866837087	130025	93.15922590698536	82.75899400399733	WE_0.2_9	28894.444444444445
49975	1000	0.9057015873439028	99503	0.0001408556968334	0.2256270499132109	0.2566586864524247	0.627812058105155	20.0	120080	0.0001530866837087	135025	92.01041751053039	82.8639240506329	WE_0.2_9	30005.555555555555
44975	1000	0.9039693537148348	99526	0.0001408612698949	0.2221077423328857	0.2527589097294354	0.5821035058430718	20.0	120080	0.0001530866837087	140025	92.01405797184616	82.88307794803464	WE_0.2_9	31116.666666666668
39975	1000	0.9028730301186318	99577	0.0001392791345823	0.2319819898686452	0.240148123709016	0.5450215478174242	20.0	120080	0.0001530866837087	145025	90.98056813832768	82.92554963357762	WE_0.2_9	32227.777777777777
34975	1000	0.905933122062774	99219	0.0001401286533366	0.2347520665356981	0.2379357992116005	0.5397476960095691	20.0	120080	0.0001530866837087	150025	91.53549475488207	82.62741505662892	WE_0.2_9	33338.88888888889
29975	1000	0.8964575002299734	98296	0.0001385412369334	0.2268871515584627	0.2296644215406556	0.3932019623689041	20.0	120080	0.0001530866837087	155025	90.4985551826456	81.85876082611591	WE_0.2_9	34450.0
24975	1000	0.9034560959936696	99005	0.0001394013831415	0.2379194660398063	0.2550359352038493	0.5996256971334534	20.0	120080	0.0001530866837087	160025	91.06042391430921	82.44920053297801	WE_0.2_9	35561.11111111111
19975	1000	0.9007124415162648	98439	0.0001401720330715	0.2290580104863679	0.2477044765455852	0.5009566234205244	20.0	120080	0.0001530866837087	165025	91.56383146833687	81.97784810126582	WE_0.2_9	36672.22222222222
14975	1000	0.9023964670884528	99129	0.000142021557999	0.2267184860493624	0.2336678497101978	0.4468069459562095	20.0	120080	0.0001530866837087	170025	92.77198679752236	82.5524650233178	WE_0.2_9	37783.333333333336
9975	1000	0.9009319448079186	99674	0.0001418502301651	0.2310869594012776	0.2651828382562909	0.6051896853237105	20.0	120080	0.0001530866837087	175025	92.6600712280232	83.00632911392405	WE_0.2_9	38894.444444444445
4975	1000	0.8974943603942643	100498	0.0001438846543221	0.2309667318353463	0.2573915431246414	0.588515458392525	20.0	120080	0.0001530866837087	180025	93.98900729725779	83.6925383077948	WE_0.2_9	40005.555555555555
185000	1000	0.9934629690719948	112726	0.0001555266988344	0.2382408506964118	0.219861746247658	0.5109816686199483	30.0	119751	0.0001541093009257	0	100.91973547358013	94.13366067924275	WE_0.3_1	0.0
85001	1946	0.99310348439912	119751	0.0001541093009257	0.2381928806754919	0.2206918878042544	0.5697703047113549	30.0	119751	0.0001541093009257	99999	100.0	100.0	WE_0.3_1	22222.0
85000	1547	0.8740341987165405	109085	0.0001523753295982	0.2206896698098011	0.2239345474331479	0.571640331787967	30.0	119751	0.0001541093009257	100000	98.87484316839775	91.09318502559478	WE_0.3_1	22222.222222222223
84999	1000	0.8722444965822178	104470	0.0001520993937919	0.2356198597375585	0.2027924446607492	0.4462282484974196	30.0	119751	0.0001541093009257	100001	98.69579115489658	87.23935499494785	WE_0.3_1	22222.444444444445
84975	1000	0.8921765658744993	103958	0.0001528819350375	0.2172263952868411	0.2292858276099711	0.5725877468864008	30.0	119751	0.0001541093009257	100025	99.20357442358932	86.81180115406134	WE_0.3_1	22227.777777777777
79975	1000	0.8899354392442289	93789	0.0001474292784092	0.2069623109539767	0.2785709180311915	0.6374355148096092	30.0	119751	0.0001541093009257	105025	95.66539950776843	78.32001402911041	WE_0.3_1	23338.88888888889
74975	1000	0.8947825244310244	91427	0.0001427553307503	0.21403201166356	0.2973377063587306	0.6915305469567565	30.0	119751	0.0001541093009257	110025	92.6325211345459	76.3475879115832	WE_0.3_1	24450.0
69975	1000	0.8906291735227627	90915	0.0001410330953326	0.206452864502568	0.2932885398716725	0.8786573210725999	30.0	119751	0.0001541093009257	115025	91.51497961865107	75.9200340706967	WE_0.3_1	25561.11111111111
64975	1000	0.9043310801527872	91645	0.0001398599432916	0.2111974611274358	0.2861805788076401	0.7487774868284065	30.0	119751	0.0001541093009257	120025	90.75373287108091	76.52963232039815	WE_0.3_1	26672.222222222223
59975	1000	0.8935546874159903	90717	0.0001375492048524	0.2158759899380866	0.3024255484647589	0.7060404144262419	30.0	119751	0.0001541093009257	125025	89.25431756952553	75.75469098379136	WE_0.3_1	27783.333333333332
54975	1000	0.8922422206604681	89635	0.0001358942210155	0.2176038734582172	0.2641821124587611	0.6606879496149528	30.0	119751	0.0001541093009257	130025	88.18041493875704	74.85114946848043	WE_0.3_1	28894.444444444445
49975	1000	0.8846784961019418	90371	0.0001361606711505	0.2295199063227815	0.2883242052042626	0.7189382778047548	30.0	119751	0.0001541093009257	135025	88.3533117940406	75.46575811475478	WE_0.3_1	30005.555555555555
44975	1000	0.9034719864219904	87729	0.0001308233315708	0.2272873681892064	0.271768880084506	0.7054828641472968	30.0	119751	0.0001541093009257	140025	84.88996496965049	73.25951349049278	WE_0.3_1	31116.666666666668
39975	1000	0.8913291786771464	87496	0.0001282665192546	0.2237454257187608	0.2582539746312728	0.6322752045915271	30.0	119751	0.0001541093009257	145025	83.23087476494396	73.06494309024559	WE_0.3_1	32227.777777777777
34975	1000	0.901065619849872	87081	0.0001267907347473	0.2379544216610743	0.2775574299609835	0.670376641458912	30.0	119751	0.0001541093009257	150025	82.27325280544166	72.71839066062078	WE_0.3_1	33338.88888888889
29975	1000	0.8956143354258206	86603	0.0001250369378539	0.2407916129329672	0.2740729807195664	0.7015427855731043	30.0	119751	0.0001541093009257	155025	81.13523136035992	72.31922906698065	WE_0.3_1	34450.0
24975	1000	0.8908003043607253	86989	0.0001232920898699	0.236057047158516	0.2877257058846134	0.6757664322562889	30.0	119751	0.0001541093009257	160025	80.00301677401175	72.6415645798365	WE_0.3_1	35561.11111111111
19975	1000	0.8991655314818309	84967	0.0001210526525663	0.232748826795794	0.2688978632484986	0.6907086098475859	30.0	119751	0.0001541093009257	165025	78.54986807361001	70.95306093477298	WE_0.3_1	36672.22222222222
